open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1656633600000,219.45270968,219.64000000,218.56974437,218.70538779,0,1656633659999,0,60,0,0,0
1656633660000,218.70339237,218.77000000,218.39074036,218.66575763,0,1656633719999,0,60,0,0,0
1656633720000,218.82273614,219.08453690,218.16000000,218.18631683,0,1656633779999,0,60,0,0,0
1656633780000,218.15000000,218.48498565,218.05753501,218.48226345,0,1656633839999,0,60,0,0,0
1656633840000,218.47000000,218.55648607,218,218.10000000,0,1656633899999,0,60,0,0,0
1656633900000,218.10000000,218.22000000,217.57318985,218.02000000,0,1656633959999,0,60,0,0,0
1656633960000,218.06824333,218.86858836,218.01356397,218.66000000,0,1656634019999,0,60,0,0,0
1656634020000,218.63410878,219.18000000,218.47000000,218.50000000,0,1656634079999,0,60,0,0,0
1656634080000,218.49637991,218.76610657,218.43165107,218.50009044,0,1656634139999,0,54,0,0,0
1656634140000,218.48748924,218.94000000,218.47787019,218.94000000,0,1656634199999,0,60,0,0,0
1656634200000,218.94633828,219.19346804,218.57724645,218.64000000,0,1656634259999,0,60,0,0,0
1656634260000,218.68591086,219.14000000,218.68268015,218.87596693,0,1656634319999,0,60,0,0,0
1656634320000,218.87596693,219.11526185,218.61062230,219.03230123,0,1656634379999,0,60,0,0,0
1656634380000,219.05000000,219.51000000,218.87650981,219.22887851,0,1656634439999,0,60,0,0,0
1656634440000,219.16483915,219.16483915,218.73940001,219.01000000,0,1656634499999,0,60,0,0,0
1656634500000,219.04000000,219.34000000,218.80087925,218.80087925,0,1656634559999,0,60,0,0,0
1656634560000,218.79822369,218.95561884,218.68279788,218.92955672,0,1656634619999,0,60,0,0,0
1656634620000,218.87000000,218.89700689,218.71000000,218.87000000,0,1656634679999,0,60,0,0,0
1656634680000,218.86000000,219.37000000,218.86000000,219.34000000,0,1656634739999,0,60,0,0,0
1656634740000,219.31000000,219.62000000,219.19000000,219.39000000,0,1656634799999,0,60,0,0,0
1656634800000,219.39000000,219.54000000,219.31381150,219.40152340,0,1656634859999,0,60,0,0,0
1656634860000,219.36000000,219.39864072,219.02577428,219.03481135,0,1656634919999,0,60,0,0,0
1656634920000,219.09620911,219.10040114,218.66333809,218.66333809,0,1656634979999,0,60,0,0,0
1656634980000,218.66343507,219,218.65465052,219,0,1656635039999,0,59,0,0,0
1656635040000,219,219,218.58171660,218.67000000,0,1656635099999,0,60,0,0,0
1656635100000,218.62920606,220.38000000,218.62530199,220.21000000,0,1656635159999,0,60,0,0,0
1656635160000,220.24000000,220.24000000,219.46325363,219.63291310,0,1656635219999,0,60,0,0,0
1656635220000,219.62000000,219.91000000,219.18016507,219.79099289,0,1656635279999,0,60,0,0,0
1656635280000,219.78889085,221.17066317,219.71000000,220.82954301,0,1656635339999,0,60,0,0,0
1656635340000,220.83000000,223.48804086,220.72056861,222.55000000,0,1656635399999,0,60,0,0,0
1656635400000,222.45000000,223.46415341,222.45000000,223.46415341,0,1656635459999,0,60,0,0,0
1656635460000,223.55000000,224.72000000,223.50000000,224.33080000,0,1656635519999,0,59,0,0,0
1656635520000,224.68187247,225.40141002,223.27000000,223.73426137,0,1656635579999,0,60,0,0,0
1656635580000,223.69000000,224.42000000,223.41000000,223.82000000,0,1656635639999,0,60,0,0,0
1656635640000,223.75000000,223.96000000,223.08000000,223.31000000,0,1656635699999,0,60,0,0,0
1656635700000,223.24894739,223.32000000,222.27000000,222.69000000,0,1656635759999,0,60,0,0,0
1656635760000,222.77000000,222.99000000,222.45000000,222.99000000,0,1656635819999,0,60,0,0,0
1656635820000,223.01297086,223.49535049,222.52594197,222.73000000,0,1656635879999,0,59,0,0,0
1656635880000,222.99056867,222.99056867,222,222,0,1656635939999,0,60,0,0,0
1656635940000,222.00234742,222.78000000,222.00202851,222.28442271,0,1656635999999,0,60,0,0,0
1656636000000,222.38000000,222.97228873,222.28303928,222.65392059,0,1656636059999,0,59,0,0,0
1656636060000,222.50000000,223.07000000,222.50000000,222.93000000,0,1656636119999,0,60,0,0,0
1656636120000,222.93000000,223.23000000,222.69471137,222.88000000,0,1656636179999,0,60,0,0,0
1656636180000,222.88155235,223.46122140,222.81570196,222.88000000,0,1656636239999,0,60,0,0,0
1656636240000,222.85000000,222.97215889,222.47634990,222.50316711,0,1656636299999,0,60,0,0,0
1656636300000,222.51171393,222.99000000,222.44719866,222.93000000,0,1656636359999,0,60,0,0,0
1656636360000,222.97676908,223.84004959,222.84000000,223.48632909,0,1656636419999,0,60,0,0,0
1656636420000,223.53477294,223.98649265,223.40000000,223.98649265,0,1656636479999,0,60,0,0,0
1656636480000,223.96000000,224.09877868,223.62915795,223.73566506,0,1656636539999,0,59,0,0,0
1656636540000,223.81245999,223.82811095,223.47655023,223.47655023,0,1656636599999,0,60,0,0,0
1656636600000,223.40656589,223.63282293,223.28373681,223.33329200,0,1656636659999,0,60,0,0,0
1656636660000,223.31596902,223.34466134,222.59000000,223.18000000,0,1656636719999,0,60,0,0,0
1656636720000,223.19000000,223.84000000,223.12103199,223.72923714,0,1656636779999,0,60,0,0,0
1656636780000,223.73000000,223.77000000,223.58000000,223.73000000,0,1656636839999,0,60,0,0,0
1656636840000,223.76000000,223.78751498,223.46000000,223.63000000,0,1656636899999,0,60,0,0,0
1656636900000,223.66000000,223.81000000,222.52940276,222.58000000,0,1656636959999,0,60,0,0,0
1656636960000,222.59242546,222.69454414,222.19000000,222.31772420,0,1656637019999,0,60,0,0,0
1656637020000,222.25805976,223.21000000,222.25805976,223.03000000,0,1656637079999,0,60,0,0,0
1656637080000,223.14000000,223.21740915,222.40000000,222.41000000,0,1656637139999,0,57,0,0,0
