1630454400000,108.34022132,108.34100000,107.25117137,107.25117137,0,1630454459999,0,60,0,0,0
1630454460000,107.22724391,107.53908261,106.59521158,106.59521158,0,1630454519999,0,60,0,0,0
1630454520000,106.59521158,107.05266337,106.53181717,106.78273666,0,1630454579999,0,60,0,0,0
1630454580000,106.75119006,106.97319629,106.60183115,106.97054420,0,1630454639999,0,60,0,0,0
1630454640000,107.03067782,107.98280960,107.03067782,107.98280960,0,1630454699999,0,60,0,0,0
1630454700000,108.01700000,109.57157641,107.99755588,109.48661884,0,1630454759999,0,60,0,0,0
1630454760000,109.48661884,109.48661884,108.97600000,109.18700000,0,1630454819999,0,60,0,0,0
1630454820000,109.16200000,109.16800000,108.15232256,108.54695009,0,1630454879999,0,60,0,0,0
1630454880000,108.54893264,109.42048724,108.47000000,109.14607399,0,1630454939999,0,60,0,0,0
1630454940000,109.16300000,109.31600000,108.62822028,109.21122884,0,1630454999999,0,60,0,0,0
1630455000000,109.21122884,109.72009993,108.90100000,109.44088873,0,1630455059999,0,60,0,0,0
1630455060000,109.45738151,109.51581584,108.75576948,109.03000000,0,1630455119999,0,60,0,0,0
1630455120000,109.00100000,109.10374522,108.60900000,108.66287989,0,1630455179999,0,60,0,0,0
1630455180000,108.65756410,108.73587617,107.86800000,107.90100000,0,1630455239999,0,60,0,0,0
1630455240000,107.94132076,108.80000000,107.75784995,108.41842354,0,1630455299999,0,60,0,0,0
1630455300000,108.36029204,109.36072731,108.16078133,108.75500000,0,1630455359999,0,60,0,0,0
1630455360000,108.80187781,109.17200000,108.79900000,108.88100000,0,1630455419999,0,60,0,0,0
1630455420000,108.97200000,109.82556819,108.89600000,109.82556819,0,1630455479999,0,60,0,0,0
1630455480000,109.91110054,110.41926000,109.91110054,109.97607095,0,1630455539999,0,60,0,0,0
1630455540000,110.03303661,110.03303661,109.60008199,109.74000000,0,1630455599999,0,60,0,0,0
1630455600000,109.74800000,110.37900000,109.74800000,109.96400000,0,1630455659999,0,60,0,0,0
1630455660000,109.97000000,110,109.43210563,109.43210563,0,1630455719999,0,60,0,0,0
