open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1719792000000,146.58200000,146.74400000,146.58200000,146.65600000,0,1719792059999,0,60,0,0,0
1719792060000,146.63600000,146.72000000,146.50900000,146.51200000,0,1719792119999,0,60,0,0,0
1719792120000,146.51300000,146.51800000,146.41554204,146.41554204,0,1719792179999,0,60,0,0,0
1719792180000,146.41400545,146.41400545,146.34500000,146.34800000,0,1719792239999,0,60,0,0,0
1719792240000,146.34800000,146.39100000,146.31900000,146.35900000,0,1719792299999,0,60,0,0,0
1719792300000,146.36200000,146.66300000,146.36200000,146.64627466,0,1719792359999,0,60,0,0,0
1719792360000,146.64547432,146.71100000,146.52789884,146.56869229,0,1719792419999,0,60,0,0,0
1719792420000,146.56869229,146.65200000,146.56498053,146.64600000,0,1719792479999,0,60,0,0,0
1719792480000,146.64734896,146.64734896,146.44900000,146.44900000,0,1719792539999,0,60,0,0,0
1719792540000,146.44900000,146.44900000,146.10100000,146.10100000,0,1719792599999,0,60,0,0,0
1719792600000,146.07613745,146.25300000,146.03600000,146.10200000,0,1719792659999,0,60,0,0,0
1719792660000,146.09800000,146.09800000,145.96600000,145.96600000,0,1719792719999,0,60,0,0,0
1719792720000,145.96700000,146.14000000,145.94500000,146.14000000,0,1719792779999,0,60,0,0,0
1719792780000,146.14000000,146.24205344,146.11752420,146.11837159,0,1719792839999,0,60,0,0,0
1719792840000,146.11837159,146.23400000,146.11837159,146.23400000,0,1719792899999,0,60,0,0,0
1719792900000,146.23300000,146.25300000,146.09401083,146.11319759,0,1719792959999,0,60,0,0,0
1719792960000,146.11319418,146.23700000,146.02600000,146.22600000,0,1719793019999,0,60,0,0,0
1719793020000,146.22200000,146.33700000,146.19078299,146.29400000,0,1719793079999,0,60,0,0,0
1719793080000,146.29100000,146.44800000,146.29100000,146.38545132,0,1719793139999,0,60,0,0,0
1719793140000,146.39064925,146.41000000,146.30600000,146.34700000,0,1719793199999,0,60,0,0,0
1719793200000,146.35000000,146.55941223,146.34152531,146.47722907,0,1719793259999,0,60,0,0,0
1719793260000,146.48066468,146.53300000,146.44809990,146.48000000,0,1719793319999,0,60,0,0,0
1719793320000,146.48000000,146.51400000,146.38788441,146.41400000,0,1719793379999,0,60,0,0,0
1719793380000,146.43200000,146.63100000,146.41700000,146.63100000,0,1719793439999,0,60,0,0,0
1719793440000,146.63100000,146.64112457,146.54498227,146.55009490,0,1719793499999,0,60,0,0,0
