1635724800000,61345.66000000,61374.39750078,61338.66000000,61342.98000000,0,1635724859999,0,60,0,0,0
1635724860000,61342.98000000,61372.11668101,61332.72392427,61344.44682345,0,1635724919999,0,60,0,0,0
1635724920000,61343.31012442,61361.12177125,61272.21000000,61361.12177125,0,1635724979999,0,60,0,0,0
1635724980000,61367.64834541,61438.39320637,61287.43000000,61290.36000000,0,1635725039999,0,60,0,0,0
1635725040000,61292.90000000,61292.90000000,61183.49000000,61283.91000000,0,1635725099999,0,60,0,0,0
1635725100000,61289.87818415,61358.21127419,61287.57000000,61358.21127419,0,1635725159999,0,60,0,0,0
1635725160000,61353.30000000,61399.45044361,61353.30000000,61399.45044361,0,1635725219999,0,60,0,0,0
1635725220000,61402.65403602,61433.57000000,61402.65403602,61404.50000000,0,1635725279999,0,60,0,0,0
1635725280000,61397.54000000,61429.13023882,61397.54000000,61425.51000000,0,1635725339999,0,60,0,0,0
1635725340000,61425.51000000,61449.69514700,61417.83000000,61434.78000000,0,1635725399999,0,60,0,0,0
1635725400000,61436.96000000,61503.30836370,61436.96000000,61459.43927047,0,1635725459999,0,60,0,0,0
1635725460000,61460.81109732,61499.22034875,61424.51000000,61499.22034875,0,1635725519999,0,60,0,0,0
1635725520000,61500.83293131,61510.11866213,61480.48000000,61498.41000000,0,1635725579999,0,60,0,0,0
1635725580000,61498.88000000,61533.56835593,61495.99000000,61533.56835593,0,1635725639999,0,60,0,0,0
1635725640000,61533.53511580,61613.46715768,61527.79000000,61590.24653960,0,1635725699999,0,60,0,0,0
1635725700000,61589.54000000,61614.92942407,61549.52000000,61556.80000000,0,1635725759999,0,60,0,0,0
1635725760000,61558.94464582,61634.00183413,61552.17000000,61634.00183413,0,1635725819999,0,60,0,0,0
1635725820000,61634.50008656,61635.14931637,61619.71000000,61632.34703751,0,1635725879999,0,60,0,0,0
1635725880000,61632.34703751,61637.04256802,61600,61637.04256802,0,1635725939999,0,60,0,0,0
1635725940000,61637.25576570,61704.27371353,61610.95000000,61704.27371353,0,1635725999999,0,60,0,0,0
1635726000000,61705.59319371,61721.48920763,61598.65000000,61602.62200864,0,1635726059999,0,60,0,0,0
1635726060000,61605.40378589,61649.67790175,61605.40378589,61626.92000000,0,1635726119999,0,60,0,0,0
