open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1746057600000,94130.75027536,94135.50000000,94092.05153623,94105.80000000,0,1746057659999,0,60,0,0,0
1746057660000,94105.80000000,94152.50000000,94105.80000000,94138.40897826,0,1746057719999,0,60,0,0,0
1746057720000,94138.43323913,94155,94138.41432609,94151.25792029,0,1746057779999,0,60,0,0,0
1746057780000,94151.22900725,94152.01376812,94127.09893478,94127.09893478,0,1746057839999,0,60,0,0,0
1746057840000,94127.09958696,94190.40000000,94112.43355797,94190.40000000,0,1746057899999,0,60,0,0,0
1746057900000,94190.30000000,94228.70000000,94175.02471014,94177.01516492,0,1746057959999,0,60,0,0,0
1746057960000,94177.00864318,94196.50000000,94172.57881159,94184.01496377,0,1746058019999,0,60,0,0,0
1746058020000,94184.01865942,94209.90000000,94130.73459420,94197.12134183,0,1746058079999,0,60,0,0,0
1746058080000,94195.70000000,94220,94187.65802174,94220,0,1746058139999,0,60,0,0,0
1746058140000,94230.80000000,94257,94230.70000000,94257,0,1746058199999,0,60,0,0,0
1746058200000,94257,94285.10000000,94256.90928261,94280.10000000,0,1746058259999,0,60,0,0,0
1746058260000,94280.10000000,94299.30000000,94280,94299.30000000,0,1746058319999,0,60,0,0,0
1746058320000,94299.20000000,94299.92644928,94271.62714493,94273.47425362,0,1746058379999,0,60,0,0,0
1746058380000,94273.39434058,94293.30000000,94268.01026087,94281.35878986,0,1746058439999,0,60,0,0,0
1746058440000,94281.35878986,94281.35878986,94219.57772464,94223.70000000,0,1746058499999,0,60,0,0,0
1746058500000,94223.60000000,94271.20000000,94223.60000000,94271.20000000,0,1746058559999,0,60,0,0,0
1746058560000,94271.10000000,94271.20000000,94228.57529710,94228.57529710,0,1746058619999,0,60,0,0,0
1746058620000,94227.99104348,94228.25058471,94160.22221014,94160.22221014,0,1746058679999,0,60,0,0,0
1746058680000,94160.22721014,94180,94154.60000000,94171.40000000,0,1746058739999,0,60,0,0,0
1746058740000,94171.40000000,94187.90000000,94171.30000000,94187.80000000,0,1746058799999,0,60,0,0,0
1746058800000,94187.90000000,94187.90000000,94176.76229710,94176.76229710,0,1746058859999,0,60,0,0,0
1746058860000,94176.76947101,94176.76947101,94136.59906522,94152.60000000,0,1746058919999,0,60,0,0,0
1746058920000,94160.80000000,94187.80000000,94155.29817391,94187.70000000,0,1746058979999,0,60,0,0,0
1746058980000,94187.40000000,94204.56575362,94180,94204.56575362,0,1746059039999,0,60,0,0,0
1746059040000,94204.56575362,94222.45675412,94204.56227536,94222.45675412,0,1746059099999,0,60,0,0,0
1746059100000,94222.46392804,94236.68805072,94211.53292754,94236.20000000,0,1746059159999,0,60,0,0,0
